,y_true,y_prob,y_raw
0,0,0.029578695,-3.490676
1,0,0.029372782,-3.497874
2,1,0.85172343,1.7481825
3,0,0.44868493,-0.20598564
4,0,0.5834681,0.3370266
5,0,0.55251527,0.21083856
6,1,0.52184147,0.08742151
7,1,0.66426337,0.68235165
8,0,0.03880846,-3.2095354
9,0,0.5550718,0.22118469
10,0,0.02938782,-3.4973466
11,1,0.8741855,1.9384837
12,1,0.74474233,1.070765
13,1,0.8952206,2.145213
14,1,0.8086816,1.4414666
15,0,0.03819091,-3.2262185
16,0,0.030033775,-3.4749386
17,1,0.74738705,1.0847249
18,1,0.5514176,0.2064001
19,0,0.0310594,-3.440302
20,0,0.030920938,-3.4449127
21,1,0.7484189,1.0901976
22,1,0.6861436,0.7821513
23,0,0.034895685,-3.319873
24,1,0.66102976,0.66788656
25,0,0.027213339,-3.5764575
26,0,0.02742317,-3.5685608
27,1,0.8936427,2.128502
28,0,0.033649717,-3.3575218
29,0,0.029766588,-3.4841502
30,0,0.026464881,-3.6051152
31,0,0.02728098,-3.5739055
32,0,0.4290418,-0.2857616
33,0,0.036737997,-3.2665138
34,0,0.034655374,-3.3270323
35,1,0.23211093,-1.19643
36,1,0.7490945,1.0937889
37,0,0.028172001,-3.5408502
38,0,0.031192483,-3.4358888
39,0,0.02786686,-3.5520546
40,1,0.8426489,1.678071
41,1,0.45331258,-0.18729536
42,0,0.03717639,-3.2541964
43,0,0.65010434,0.61949795
44,0,0.7314546,1.0020154
45,0,0.027183957,-3.577568
46,0,0.028852502,-3.5162816
47,0,0.042074118,-3.1253376
48,1,0.7391396,1.0415018
49,0,0.033688106,-3.3563418
50,1,0.7822105,1.278595
51,1,0.7624418,1.1661136
52,0,0.03359247,-3.3592837
53,0,0.02792613,-3.549869
54,1,0.7807983,1.2703247
55,1,0.533942,0.135977
56,1,0.83187217,1.598954
57,0,0.040261734,-3.1712592
58,1,0.8949718,2.1425629
59,0,0.029904041,-3.4794014
60,0,0.02818939,-3.5402153
61,1,0.7804436,1.2682531
62,1,0.71770775,0.93311965
63,1,0.7355142,1.0227823
64,1,0.74682987,1.0817754
65,1,0.73842007,1.0377731
66,1,0.893483,2.1268222
67,0,0.029848354,-3.4813228
68,1,0.57747096,0.31239995
69,0,0.7440701,1.0672317
70,0,0.028274134,-3.5371263
71,0,0.03831926,-3.22273
72,1,0.5990797,0.401632
73,1,0.8827317,2.0185568
74,0,0.041578025,-3.1377163
75,0,0.040029902,-3.1772754
76,0,0.027139744,-3.5792413
77,1,0.72998667,0.99455494
78,1,0.8970744,2.1651318
79,0,0.63828915,0.5679462
80,0,0.030505782,-3.4588583
81,1,0.8974504,2.169211
82,1,0.7754124,1.2391293
83,1,0.78289956,1.282644
84,1,0.6568556,0.64931285
85,0,0.028317202,-3.53556
86,1,0.5977807,0.39622658
87,0,0.035126805,-3.3130322
88,0,0.035386927,-3.3053846
89,1,0.66507685,0.6860017
90,0,0.030965276,-3.443434
91,0,0.029172314,-3.5049288
92,1,0.75413513,1.1207895
93,0,0.03830045,-3.2232404
94,1,0.59215814,0.37289414
95,1,0.808577,1.4407904
96,0,0.027965803,-3.5484085
97,0,0.64775145,0.60917014
98,0,0.029672101,-3.4874268
99,0,0.031242812,-3.4342246
100,0,0.027529977,-3.5645638
101,1,0.70368725,0.8649185
102,0,0.043283116,-3.0957448
